"dataset_seq","dataset_id","dataset_class","class_seq","source_id","original_filename","export_filename","export_path","source_sha256","width","height","content_type","color_mode","quality_label","split","dataset_kind","provider","source_url","license","rights_url","damage_label_list","damage_label_count","damage_label_method","texture_match_label_list","texture_match_scores","texture_match_files","damage_scratch","damage_crack","damage_fold","damage_dust","damage_stain","damage_mold","damage_tear","damage_missing_region","damage_fading","damage_color_cast","damage_blur","damage_noise","damage_jpeg_artifact","damage_uneven_exposure","export_sha256","file_size_bytes","actual_format"
"527","damaged_obvious_000372","damaged_obvious","372","photo-0242","0556.png","damaged_obvious_000372.png","dataset_images/damaged_obvious/damaged_obvious_000372.png","c7e193072ed030d06ab1455d86d18edfe16795221a66192ed84f33f188dd3777","1622","2171","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0026, ""dust"": 0.0134, ""fold"": 0.0387, ""missing_region"": 0.0619, ""mold"": 0.0433, ""scratch"": 0.0181, ""stain"": 0.069, ""tear"": 0.0839}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","c7e193072ed030d06ab1455d86d18edfe16795221a66192ed84f33f188dd3777","2918785","png"
"529","damaged_obvious_000373","damaged_obvious","373","photo-0244","0558.png","damaged_obvious_000373.png","dataset_images/damaged_obvious/damaged_obvious_000373.png","40577db36f3324fb84dd1c94c5bb0e1f2a517d3ccad3f22be564ec5deec1c5dd","1667","2166","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","fold","1","texture_catalog_match_v1+source_attribute_v1","fold","{""crack"": 0.0161, ""dust"": 0.0355, ""fold"": 0.1427, ""missing_region"": 0.061, ""mold"": 0.1243, ""scratch"": 0.0321, ""stain"": 0.1498, ""tear"": 0.0871}","{""fold"": [""032.jpg"", ""123.jpg"", ""175.jpg""]}","0","0","1","0","0","0","0","0","0","0","0","0","0","0","40577db36f3324fb84dd1c94c5bb0e1f2a517d3ccad3f22be564ec5deec1c5dd","2875209","png"
"530","damaged_obvious_000374","damaged_obvious","374","photo-0245","0559.png","damaged_obvious_000374.png","dataset_images/damaged_obvious/damaged_obvious_000374.png","e20f0a34ae6b0664bc891fb77d004845b2707b3483ff64676963889691eb1b64","1632","2155","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0017, ""dust"": 0.0043, ""fold"": 0.0235, ""missing_region"": 0.0198, ""mold"": 0.031, ""scratch"": 0.0166, ""stain"": 0.0593, ""tear"": 0.0515}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","e20f0a34ae6b0664bc891fb77d004845b2707b3483ff64676963889691eb1b64","2750552","png"
"531","damaged_obvious_000375","damaged_obvious","375","photo-0246","0560.png","damaged_obvious_000375.png","dataset_images/damaged_obvious/damaged_obvious_000375.png","a8010891f5e6e2626048469e4afbc066d50e085a5c4d236a3b6c9dfe8549177a","1597","2151","other","RGB","existing_damage","test","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0011, ""dust"": 0.0071, ""fold"": 0.0315, ""missing_region"": 0.0379, ""mold"": 0.0635, ""scratch"": 0.0206, ""stain"": 0.0778, ""tear"": 0.0564}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","a8010891f5e6e2626048469e4afbc066d50e085a5c4d236a3b6c9dfe8549177a","2534414","png"
"532","damaged_obvious_000376","damaged_obvious","376","photo-0247","0561.png","damaged_obvious_000376.png","dataset_images/damaged_obvious/damaged_obvious_000376.png","82ef01d4259cfc6dee3327a9b3e871ec134c24cc2ca1364eced262022a21b32b","2187","1602","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0004, ""dust"": 0.0027, ""fold"": 0.0088, ""missing_region"": 0.0188, ""mold"": 0.015, ""scratch"": 0.005, ""stain"": 0.0302, ""tear"": 0.0507}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","82ef01d4259cfc6dee3327a9b3e871ec134c24cc2ca1364eced262022a21b32b","2961728","png"
"533","damaged_obvious_000377","damaged_obvious","377","photo-0248","0562.png","damaged_obvious_000377.png","dataset_images/damaged_obvious/damaged_obvious_000377.png","2006b945147f90382ec25e37cc63c329d97c6b03dfd282d095654875786b5e7c","1683","2160","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0047, ""dust"": 0.0143, ""fold"": 0.0516, ""missing_region"": 0.0286, ""mold"": 0.0522, ""scratch"": 0.0218, ""stain"": 0.0684, ""tear"": 0.0642}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2006b945147f90382ec25e37cc63c329d97c6b03dfd282d095654875786b5e7c","2571033","png"
"534","damaged_obvious_000378","damaged_obvious","378","photo-0249","0563.png","damaged_obvious_000378.png","dataset_images/damaged_obvious/damaged_obvious_000378.png","7edcf2c8d349081f66e51cf77023b5e2227932ee48d186e74f3ea0af4be6a3fb","1632","2155","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0045, ""dust"": 0.0113, ""fold"": 0.037, ""missing_region"": 0.0416, ""mold"": 0.084, ""scratch"": 0.016, ""stain"": 0.0637, ""tear"": 0.0701}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7edcf2c8d349081f66e51cf77023b5e2227932ee48d186e74f3ea0af4be6a3fb","2791907","png"
"535","damaged_obvious_000379","damaged_obvious","379","photo-0250","0564.png","damaged_obvious_000379.png","dataset_images/damaged_obvious/damaged_obvious_000379.png","d0228d5f86be0b4f22a6b0c36ebb674af7140f8b8c4b7be4b4eb5e6650dc5cfd","1632","2155","other","RGB","existing_damage","validation","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0065, ""dust"": 0.0199, ""fold"": 0.0557, ""missing_region"": 0.0665, ""mold"": 0.0607, ""scratch"": 0.0223, ""stain"": 0.0594, ""tear"": 0.0997}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","d0228d5f86be0b4f22a6b0c36ebb674af7140f8b8c4b7be4b4eb5e6650dc5cfd","2512694","png"
"536","damaged_obvious_000380","damaged_obvious","380","photo-0251","0565.png","damaged_obvious_000380.png","dataset_images/damaged_obvious/damaged_obvious_000380.png","457a5d72a423d21a0a0066bb4586cbbd3116a2640fb75b044007cd43519ee896","1653","2156","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0053, ""dust"": 0.017, ""fold"": 0.0279, ""missing_region"": 0.023, ""mold"": 0.0339, ""scratch"": 0.0154, ""stain"": 0.0343, ""tear"": 0.0313}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","457a5d72a423d21a0a0066bb4586cbbd3116a2640fb75b044007cd43519ee896","2709278","png"
"537","damaged_obvious_000381","damaged_obvious","381","photo-0252","0566.png","damaged_obvious_000381.png","dataset_images/damaged_obvious/damaged_obvious_000381.png","a98a9677c3afe4cfca934b53044731c653002731048dbfeced3dce639e6529b9","1596","2156","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0099, ""dust"": 0.0221, ""fold"": 0.0528, ""missing_region"": 0.043, ""mold"": 0.0536, ""scratch"": 0.0196, ""stain"": 0.0848, ""tear"": 0.0822}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","a98a9677c3afe4cfca934b53044731c653002731048dbfeced3dce639e6529b9","2563068","png"
"538","damaged_obvious_000382","damaged_obvious","382","photo-0253","0567.png","damaged_obvious_000382.png","dataset_images/damaged_obvious/damaged_obvious_000382.png","b622afc924a7279dc651b09073805b20be9f66574279e229c201545dba15f5b6","1627","2161","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0029, ""dust"": 0.0117, ""fold"": 0.0241, ""missing_region"": 0.0337, ""mold"": 0.0577, ""scratch"": 0.0102, ""stain"": 0.0701, ""tear"": 0.0467}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","b622afc924a7279dc651b09073805b20be9f66574279e229c201545dba15f5b6","3111526","png"
"539","damaged_obvious_000383","damaged_obvious","383","photo-0254","0568.png","damaged_obvious_000383.png","dataset_images/damaged_obvious/damaged_obvious_000383.png","88462623d9ab3fdd711614f09352f73c7b02908bb1e379954c6fc5d73fa02fa0","2196","1607","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0079, ""dust"": 0.0157, ""fold"": 0.0314, ""missing_region"": 0.0566, ""mold"": 0.0466, ""scratch"": 0.0258, ""stain"": 0.1162, ""tear"": 0.0944}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","88462623d9ab3fdd711614f09352f73c7b02908bb1e379954c6fc5d73fa02fa0","2442414","png"
"540","damaged_obvious_000384","damaged_obvious","384","photo-0255","0569.png","damaged_obvious_000384.png","dataset_images/damaged_obvious/damaged_obvious_000384.png","180cd50d187d147ade0b8985d99eb2ecf97839045902138f70563f19c902a673","2192","1607","other","RGB","existing_damage","test","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","fold|stain","2","texture_catalog_match_v1+source_attribute_v1","fold|stain","{""crack"": 0.0053, ""dust"": 0.032, ""fold"": 0.146, ""missing_region"": 0.0763, ""mold"": 0.1616, ""scratch"": 0.0314, ""stain"": 0.1902, ""tear"": 0.1523}","{""fold"": [""123.jpg"", ""032.jpg"", ""089.jpg""], ""stain"": [""096.jpg"", ""134.jpg"", ""229.jpg""]}","0","0","1","0","1","0","0","0","0","0","0","0","0","0","180cd50d187d147ade0b8985d99eb2ecf97839045902138f70563f19c902a673","3044614","png"
"541","damaged_obvious_000385","damaged_obvious","385","photo-0256","0570.png","damaged_obvious_000385.png","dataset_images/damaged_obvious/damaged_obvious_000385.png","846495846c8e3a577b068abc1775b86fc851ce966dcbda534def653605108a1d","1638","2161","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0248, ""dust"": 0.0259, ""fold"": 0.0587, ""missing_region"": 0.0303, ""mold"": 0.0537, ""scratch"": 0.0251, ""stain"": 0.0834, ""tear"": 0.0639}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","846495846c8e3a577b068abc1775b86fc851ce966dcbda534def653605108a1d","2157039","png"
"542","damaged_obvious_000386","damaged_obvious","386","photo-0257","0571.png","damaged_obvious_000386.png","dataset_images/damaged_obvious/damaged_obvious_000386.png","ada4f2b7a136ba47fdde5077932ce10ef1399c0a08827bb68e2306ce11458754","1632","2161","other","RGB","existing_damage","test","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0083, ""dust"": 0.0168, ""fold"": 0.041, ""missing_region"": 0.0624, ""mold"": 0.0762, ""scratch"": 0.0155, ""stain"": 0.1205, ""tear"": 0.0656}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","ada4f2b7a136ba47fdde5077932ce10ef1399c0a08827bb68e2306ce11458754","2163691","png"
"545","damaged_obvious_000387","damaged_obvious","387","photo-0260","0574.png","damaged_obvious_000387.png","dataset_images/damaged_obvious/damaged_obvious_000387.png","615e08f5f3cebfd17148869cf9d7cba5b6cb1a4cf3939918c0f73ad889a7b5aa","2252","1607","other","RGB","existing_damage","test","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0043, ""dust"": 0.0136, ""fold"": 0.0439, ""missing_region"": 0.0545, ""mold"": 0.0732, ""scratch"": 0.0296, ""stain"": 0.0759, ""tear"": 0.07}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","615e08f5f3cebfd17148869cf9d7cba5b6cb1a4cf3939918c0f73ad889a7b5aa","3144958","png"
"546","damaged_obvious_000388","damaged_obvious","388","photo-0261","0575.png","damaged_obvious_000388.png","dataset_images/damaged_obvious/damaged_obvious_000388.png","3330c0903b6bfe3edd197e5f7990972ecbc23c92aac8173dc23b4ce1cb3be920","2192","1611","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0021, ""dust"": 0.0085, ""fold"": 0.0284, ""missing_region"": 0.0396, ""mold"": 0.0405, ""scratch"": 0.0143, ""stain"": 0.0426, ""tear"": 0.0396}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3330c0903b6bfe3edd197e5f7990972ecbc23c92aac8173dc23b4ce1cb3be920","3430178","png"
"547","damaged_obvious_000389","damaged_obvious","389","photo-0262","0576.png","damaged_obvious_000389.png","dataset_images/damaged_obvious/damaged_obvious_000389.png","66bf72a5023ee0e659e36583e7844f18936557a3224489dc649aba6e79286169","1698","2156","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0075, ""dust"": 0.0155, ""fold"": 0.0324, ""missing_region"": 0.0447, ""mold"": 0.0332, ""scratch"": 0.0159, ""stain"": 0.0658, ""tear"": 0.0791}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","66bf72a5023ee0e659e36583e7844f18936557a3224489dc649aba6e79286169","2694766","png"
"549","damaged_obvious_000390","damaged_obvious","390","photo-0264","0578.png","damaged_obvious_000390.png","dataset_images/damaged_obvious/damaged_obvious_000390.png","64ac254de18a016fac7de843267aef3fb4eec5d3869cccc4ba0aff66b446a7fe","2186","1454","architecture","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.03, ""dust"": 0.031, ""fold"": 0.0447, ""missing_region"": 0.0311, ""mold"": 0.0311, ""scratch"": 0.0317, ""stain"": 0.0409, ""tear"": 0.057}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","64ac254de18a016fac7de843267aef3fb4eec5d3869cccc4ba0aff66b446a7fe","1568752","png"
"550","damaged_obvious_000391","damaged_obvious","391","photo-0265","0579.png","damaged_obvious_000391.png","dataset_images/damaged_obvious/damaged_obvious_000391.png","cc6e28c886d13c16231a853e9a6b98b3dfc993100d9fc186515899f05aa01ceb","1637","2151","architecture","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0007, ""dust"": 0.0047, ""fold"": 0.0111, ""missing_region"": 0.0208, ""mold"": 0.0158, ""scratch"": 0.007, ""stain"": 0.034, ""tear"": 0.0396}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","cc6e28c886d13c16231a853e9a6b98b3dfc993100d9fc186515899f05aa01ceb","2992759","png"
"551","damaged_obvious_000392","damaged_obvious","392","photo-0266","0580.png","damaged_obvious_000392.png","dataset_images/damaged_obvious/damaged_obvious_000392.png","c40bfb394f0454f3bb84f8a11557a6b0ee712f9fad56644da821d58ea7cc615c","1632","2161","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0067, ""dust"": 0.0259, ""fold"": 0.0767, ""missing_region"": 0.0772, ""mold"": 0.1142, ""scratch"": 0.0301, ""stain"": 0.0779, ""tear"": 0.0772}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","c40bfb394f0454f3bb84f8a11557a6b0ee712f9fad56644da821d58ea7cc615c","2465394","png"
"552","damaged_obvious_000393","damaged_obvious","393","photo-0267","0581.png","damaged_obvious_000393.png","dataset_images/damaged_obvious/damaged_obvious_000393.png","bdb8f8131e3064c83b1c43ea0624f590034084fa11d84a7289b717d06e99c693","2186","1596","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.001, ""dust"": 0.0092, ""fold"": 0.0171, ""missing_region"": 0.0217, ""mold"": 0.0274, ""scratch"": 0.0094, ""stain"": 0.0457, ""tear"": 0.0506}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","bdb8f8131e3064c83b1c43ea0624f590034084fa11d84a7289b717d06e99c693","2848157","png"
"553","damaged_obvious_000394","damaged_obvious","394","photo-0268","0582.png","damaged_obvious_000394.png","dataset_images/damaged_obvious/damaged_obvious_000394.png","967474d9bdbbf03322cdae52b5a35b653e11006ee428443cb73fe84cd8070627","1602","2151","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0014, ""dust"": 0.0078, ""fold"": 0.0222, ""missing_region"": 0.0546, ""mold"": 0.0542, ""scratch"": 0.0167, ""stain"": 0.0581, ""tear"": 0.0672}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","967474d9bdbbf03322cdae52b5a35b653e11006ee428443cb73fe84cd8070627","3186008","png"
"554","damaged_obvious_000395","damaged_obvious","395","photo-0269","0583.png","damaged_obvious_000395.png","dataset_images/damaged_obvious/damaged_obvious_000395.png","e44b4ecab5558bbc4269be5bc483f509a4d1a88981a647b53a2a4a5890752287","2181","1520","architecture","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","fold","1","texture_catalog_match_v1+source_attribute_v1","fold","{""crack"": 0.0082, ""dust"": 0.0439, ""fold"": 0.1692, ""missing_region"": 0.073, ""mold"": 0.1321, ""scratch"": 0.0411, ""stain"": 0.1346, ""tear"": 0.1056}","{""fold"": [""123.jpg"", ""032.jpg"", ""175.jpg""]}","0","0","1","0","0","0","0","0","0","0","0","0","0","0","e44b4ecab5558bbc4269be5bc483f509a4d1a88981a647b53a2a4a5890752287","2896214","png"
"556","damaged_obvious_000396","damaged_obvious","396","photo-0271","0585.png","damaged_obvious_000396.png","dataset_images/damaged_obvious/damaged_obvious_000396.png","d63a615232f5ec566f94c2d6cb7e9217d9e0ba2c7dcd0a6ccefa60cb5b3f96d8","2186","1611","architecture","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0082, ""dust"": 0.0123, ""fold"": 0.058, ""missing_region"": 0.0283, ""mold"": 0.0653, ""scratch"": 0.0146, ""stain"": 0.0882, ""tear"": 0.0814}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","d63a615232f5ec566f94c2d6cb7e9217d9e0ba2c7dcd0a6ccefa60cb5b3f96d8","3220333","png"
"557","damaged_obvious_000397","damaged_obvious","397","photo-0272","0586.png","damaged_obvious_000397.png","dataset_images/damaged_obvious/damaged_obvious_000397.png","c2346791f1f88cd84a1c0fedec20702cdb8c4e2863196ee9243582f475bbbc3d","1638","2166","architecture","RGB","existing_damage","validation","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0052, ""dust"": 0.0138, ""fold"": 0.0268, ""missing_region"": 0.0529, ""mold"": 0.0569, ""scratch"": 0.0197, ""stain"": 0.0575, ""tear"": 0.0858}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","c2346791f1f88cd84a1c0fedec20702cdb8c4e2863196ee9243582f475bbbc3d","3017100","png"
"558","damaged_obvious_000398","damaged_obvious","398","photo-0273","0587.png","damaged_obvious_000398.png","dataset_images/damaged_obvious/damaged_obvious_000398.png","a518f3b808a5cff41aef921cb8815456b463e4402e97fdf2b9b079626adff4da","1652","2161","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0017, ""dust"": 0.0066, ""fold"": 0.0256, ""missing_region"": 0.0201, ""mold"": 0.0309, ""scratch"": 0.0169, ""stain"": 0.0452, ""tear"": 0.0526}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","a518f3b808a5cff41aef921cb8815456b463e4402e97fdf2b9b079626adff4da","3057004","png"
"559","damaged_obvious_000399","damaged_obvious","399","photo-0274","0588.png","damaged_obvious_000399.png","dataset_images/damaged_obvious/damaged_obvious_000399.png","8f2bdec1c6eb8e75784030bd18e69f7eb11210ededa9869a9ebb7857c17c8712","1658","2171","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0072, ""dust"": 0.0171, ""fold"": 0.0393, ""missing_region"": 0.0265, ""mold"": 0.0412, ""scratch"": 0.0181, ""stain"": 0.0478, ""tear"": 0.0466}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8f2bdec1c6eb8e75784030bd18e69f7eb11210ededa9869a9ebb7857c17c8712","3129907","png"
"561","damaged_obvious_000400","damaged_obvious","400","photo-0276","0590.png","damaged_obvious_000400.png","dataset_images/damaged_obvious/damaged_obvious_000400.png","416b95926693216c5bd492913ba0695b37faaf3be8bb64c6b55c4fa268fbc59b","1642","2151","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0042, ""dust"": 0.0245, ""fold"": 0.0734, ""missing_region"": 0.0641, ""mold"": 0.1604, ""scratch"": 0.0399, ""stain"": 0.0777, ""tear"": 0.0952}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","416b95926693216c5bd492913ba0695b37faaf3be8bb64c6b55c4fa268fbc59b","3032036","png"
"562","damaged_obvious_000401","damaged_obvious","401","photo-0277","0591.png","damaged_obvious_000401.png","dataset_images/damaged_obvious/damaged_obvious_000401.png","6db2e30a0edcef2935e47ec381f9d45c53b8f5f02dbb030676b0b2caaf4e5dc5","1596","2151","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","tear|missing_region","2","texture_catalog_match_v1+source_attribute_v1","missing_region|tear","{""crack"": 0.0063, ""dust"": 0.0285, ""fold"": 0.1263, ""missing_region"": 0.131, ""mold"": 0.1279, ""scratch"": 0.0315, ""stain"": 0.1366, ""tear"": 0.1839}","{""missing_region"": [""051.jpg"", ""170.jpg"", ""141.jpg""], ""tear"": [""191.jpg"", ""051.jpg"", ""194.jpg""]}","0","0","0","0","0","0","1","1","0","0","0","0","0","0","6db2e30a0edcef2935e47ec381f9d45c53b8f5f02dbb030676b0b2caaf4e5dc5","2904698","png"
"563","damaged_obvious_000402","damaged_obvious","402","photo-0278","0592.png","damaged_obvious_000402.png","dataset_images/damaged_obvious/damaged_obvious_000402.png","952737ab14100b2a7afeb784c5e0b1396b8c4c64a8d34bc83918b4ddad955821","1632","2161","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0091, ""dust"": 0.029, ""fold"": 0.0589, ""missing_region"": 0.0361, ""mold"": 0.0529, ""scratch"": 0.0218, ""stain"": 0.0664, ""tear"": 0.0645}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","952737ab14100b2a7afeb784c5e0b1396b8c4c64a8d34bc83918b4ddad955821","2529732","png"
"567","damaged_obvious_000403","damaged_obvious","403","photo-0282","0596.png","damaged_obvious_000403.png","dataset_images/damaged_obvious/damaged_obvious_000403.png","c0ad0950baf17e64a3a7865952a1b6e65dc04fd160b4b8da614e243bb6a35425","1688","2150","architecture","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise|uneven_exposure","2","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0194, ""dust"": 0.0221, ""fold"": 0.0289, ""missing_region"": 0.0222, ""mold"": 0.0276, ""scratch"": 0.024, ""stain"": 0.0356, ""tear"": 0.0349}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","1","c0ad0950baf17e64a3a7865952a1b6e65dc04fd160b4b8da614e243bb6a35425","2418162","png"
"568","damaged_obvious_000404","damaged_obvious","404","photo-0283","0597.png","damaged_obvious_000404.png","dataset_images/damaged_obvious/damaged_obvious_000404.png","40b2065ebab5add3fe9a399908ec9578f170ec9c1bed9669b6e9b259a30c9395","1653","2172","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0017, ""dust"": 0.0074, ""fold"": 0.0265, ""missing_region"": 0.0209, ""mold"": 0.0382, ""scratch"": 0.0181, ""stain"": 0.0369, ""tear"": 0.0257}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","40b2065ebab5add3fe9a399908ec9578f170ec9c1bed9669b6e9b259a30c9395","3534778","png"
"569","damaged_obvious_000405","damaged_obvious","405","photo-0284","0598.png","damaged_obvious_000405.png","dataset_images/damaged_obvious/damaged_obvious_000405.png","9ad03b84ce51d0f548368e0b4a9386c7c3db958a4ca015db0680fb528376cc49","1602","2156","other","RGB","existing_damage","train","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0007, ""dust"": 0.0023, ""fold"": 0.0053, ""missing_region"": 0.0141, ""mold"": 0.013, ""scratch"": 0.0042, ""stain"": 0.0322, ""tear"": 0.0141}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9ad03b84ce51d0f548368e0b4a9386c7c3db958a4ca015db0680fb528376cc49","2889269","png"
"570","damaged_obvious_000406","damaged_obvious","406","photo-0285","0599.png","damaged_obvious_000406.png","dataset_images/damaged_obvious/damaged_obvious_000406.png","1cf2ca4258b16de9eb9300180883d78acea3b2333bfdd16a887d2b50452ff8da","1632","2166","other","RGB","existing_damage","test","real_damaged","赫达·莫里逊中国相册（Hedda Morrison）","","","","noise","1","texture_catalog_match_v1+source_attribute_v1","","{""crack"": 0.0096, ""dust"": 0.0301, ""fold"": 0.0703, ""missing_region"": 0.0563, ""mold"": 0.0705, ""scratch"": 0.0205, ""stain"": 0.0891, ""tear"": 0.0796}","{}","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1cf2ca4258b16de9eb9300180883d78acea3b2333bfdd16a887d2b50452ff8da","2889857","png"
